window_id,start_time,end_time,start_idx,end_idx,if_score,ae_score,hybrid_score,if_is_anomaly,ae_is_anomaly,hybrid_is_anomaly
675,2024-12-05 20:52:45,2024-12-05 21:02:45,81000,81120,0.08608344061017113,0.05157473402369129,0.06882908731693121,False,False,False
676,2024-12-05 21:02:50,2024-12-05 21:12:45,81120,81240,0.12524111146070732,0.07212670727533216,0.09868390936801974,False,False,False
677,2024-12-05 21:12:50,2024-12-05 21:22:45,81240,81360,0.08716387156539937,0.05835731872314227,0.07276059514427081,False,False,False
678,2024-12-05 21:22:50,2024-12-05 21:32:45,81360,81480,0.20331714877942977,0.0008362736772589485,0.10207671122834436,False,False,False
679,2024-12-05 21:32:50,2024-12-05 21:42:45,81480,81600,0.06929548122102588,0.004060367034403837,0.03667792412771486,False,False,False
680,2024-12-05 21:42:50,2024-12-05 21:52:50,81600,81720,0.055535457983321705,0.07596991529249375,0.06575268663790773,False,False,False
681,2024-12-05 21:52:55,2024-12-05 22:02:50,81720,81840,0.06997700454272769,0.07257779424825068,0.07127739939548919,False,False,False
682,2024-12-05 22:02:55,2024-12-05 22:12:50,81840,81960,0.1048049409245069,0.07224100614457914,0.08852297353454303,False,False,False
683,2024-12-05 22:12:55,2024-12-05 22:22:50,81960,82080,0.1398388829780118,0.0005698868451639747,0.0702043849115879,False,False,False
684,2024-12-05 22:22:55,2024-12-05 22:32:55,82080,82200,0.03192507375926796,0.043553334167070926,0.037739203963169446,False,False,False
685,2024-12-05 22:33:00,2024-12-05 22:42:55,82200,82320,0.07601954733412397,0.08507614278990712,0.08054784506201554,False,False,False
686,2024-12-05 22:43:00,2024-12-05 22:52:55,82320,82440,0.06020120433932455,0.08935705671934892,0.07477913052933674,False,True,False
687,2024-12-05 22:53:00,2024-12-05 23:02:55,82440,82560,0.023525693184215272,0.06209419885912562,0.042809946021670445,False,False,False
688,2024-12-05 23:03:00,2024-12-05 23:12:55,82560,82680,0.11632191192603923,0.0007884829129325136,0.05855519741948587,False,False,False
689,2024-12-05 23:13:00,2024-12-05 23:22:55,82680,82800,0.03403313208798284,0.04485755521695028,0.03944534365246656,False,False,False
690,2024-12-05 23:23:00,2024-12-05 23:42:55,82800,82920,0.0927461111628986,0.10682541055467787,0.09978576085878824,False,True,False
691,2024-12-05 23:43:00,2024-12-05 23:53:10,82920,83040,0.012490822263637041,0.04647363978924177,0.029482231026439407,False,False,False
692,2024-12-05 23:53:15,2024-12-06 00:03:20,83040,83160,0.11088789426571563,0.0012762882936633731,0.0560820912796895,False,False,False
693,2024-12-06 00:03:25,2024-12-06 00:13:40,83160,83280,0.03763887514143027,0.05856732488028537,0.048103100010857824,False,False,False
694,2024-12-06 00:13:45,2024-12-06 00:23:45,83280,83400,0.04793704506480568,0.0673275017419946,0.057632273403400144,False,False,False
695,2024-12-06 00:23:50,2024-12-06 00:33:45,83400,83520,0.0633164893980205,0.08356622812024035,0.07344135875913042,False,False,False
696,2024-12-06 00:33:50,2024-12-06 00:43:45,83520,83640,0.02563454324402957,0.02966843003361662,0.027651486638823095,False,False,False
697,2024-12-06 00:43:50,2024-12-06 00:53:50,83640,83760,0.11200148164510693,0.0012448900561516944,0.05662318585062931,False,False,False
698,2024-12-06 00:53:55,2024-12-06 01:03:55,83760,83880,0.04687040752220335,0.06728650492157993,0.057078456221891644,False,False,False
699,2024-12-06 01:04:00,2024-12-06 01:13:55,83880,84000,0.09421732355791433,0.09605095170454425,0.0951341376312293,False,True,False
700,2024-12-06 01:14:00,2024-12-06 01:23:55,84000,84120,0.01480601008115602,0.07074726626154973,0.042776638171352875,False,False,False
701,2024-12-06 01:24:00,2024-12-06 01:33:55,84120,84240,0.047362940847496926,0.04387616749851507,0.045619554173006,False,False,False
702,2024-12-06 01:34:00,2024-12-06 01:44:00,84240,84360,0.126885611197577,0.0006786644332543358,0.06378213781541567,False,False,False
703,2024-12-06 01:44:05,2024-12-06 01:54:05,84360,84480,0.017265215866211114,0.04357332815452843,0.03041927201036977,False,False,False
704,2024-12-06 01:54:10,2024-12-06 02:04:10,84480,84600,0.07247887683544822,0.08660229876349695,0.0795405877994726,False,False,False
705,2024-12-06 02:04:15,2024-12-06 02:14:10,84600,84720,0.050997847046217466,0.067880969903807,0.05943940847501224,False,False,False
706,2024-12-06 02:14:15,2024-12-06 02:24:15,84720,84840,0.09460710723109546,0.07642363524130424,0.08551537123619984,False,False,False
707,2024-12-06 02:24:20,2024-12-06 02:34:20,84840,84960,0.10027871195294111,0.0018896135247155259,0.05108416273882831,False,False,False
708,2024-12-06 02:34:25,2024-12-06 02:44:25,84960,85080,0.01278174483381196,0.03793380975104714,0.02535777729242955,False,False,False
709,2024-12-06 02:44:30,2024-12-06 02:54:30,85080,85200,0.1355454373843775,0.1096616632717165,0.122603550328047,False,True,False
710,2024-12-06 02:54:35,2024-12-06 03:04:30,85200,85320,0.0363603366101061,0.06521620983549596,0.05078827322280103,False,False,False
711,2024-12-06 03:04:35,2024-12-06 03:14:35,85320,85440,0.2661756740321941,0.056849737701581846,0.16151270586688798,False,False,False
712,2024-12-06 03:14:40,2024-12-06 03:24:35,85440,85560,0.10915362473108008,0.0019040521062630871,0.05552883841867158,False,False,False
713,2024-12-06 03:24:40,2024-12-06 03:34:35,85560,85680,0.013803310369012134,0.04306651909707522,0.028434914733043676,False,False,False
714,2024-12-06 03:34:40,2024-12-06 03:44:50,85680,85800,0.06694290843865981,0.09201699428444732,0.07947995136155356,False,True,False
715,2024-12-06 03:44:55,2024-12-06 03:54:50,85800,85920,0.06545377505332751,0.07494563223944808,0.0701997036463878,False,False,False
716,2024-12-06 03:54:55,2024-12-06 04:04:50,85920,86040,0.09785153036222731,0.08768334877677339,0.09276743956950034,False,False,False
717,2024-12-06 04:04:55,2024-12-06 04:14:50,86040,86160,0.12501045194994456,0.003513891155805588,0.06426217155287507,False,False,False
718,2024-12-06 04:14:55,2024-12-06 04:24:50,86160,86280,0.21843121473310928,0.04176814879678317,0.13009968176494624,False,False,False
719,2024-12-06 04:24:55,2024-12-06 04:34:50,86280,86400,0.15173144845719197,0.0007807395387007633,0.07625609399794636,False,False,False
720,2024-12-06 04:34:55,2024-12-06 04:44:50,86400,86520,0.10648512893427778,0.0023299709476522004,0.054407549940964986,False,False,False
721,2024-12-06 04:44:55,2024-12-06 04:54:55,86520,86640,0.015554520967688262,0.03219351488818929,0.02387401792793878,False,False,False
722,2024-12-06 04:55:00,2024-12-06 05:05:00,86640,86760,0.0531611194009436,0.08536230569606013,0.06926171254850186,False,False,False
723,2024-12-06 05:05:05,2024-12-06 05:15:00,86760,86880,0.053381737629526645,0.06615127657910758,0.05976650710431711,False,False,False
724,2024-12-06 05:15:05,2024-12-06 05:25:00,86880,87000,0.27631270085316284,0.06060814726570076,0.1684604240594318,False,False,False
725,2024-12-06 05:25:05,2024-12-06 05:35:00,87000,87120,0.1452346416932302,0.0002504294391907844,0.07274253556621049,False,False,False
726,2024-12-06 05:35:05,2024-12-06 05:45:10,87120,87240,0.047769640776674754,0.05600188620572638,0.05188576349120057,False,False,False
727,2024-12-06 05:45:15,2024-12-06 05:55:10,87240,87360,0.07211843613091612,0.08508191870754803,0.07860017741923207,False,False,False
728,2024-12-06 05:55:15,2024-12-06 06:05:10,87360,87480,0.032528635751529686,0.04787679421537331,0.0402027149834515,False,False,False
729,2024-12-06 06:05:15,2024-12-06 06:15:15,87480,87600,0.13021619463089704,0.01396187658532442,0.07208903560811072,False,False,False
730,2024-12-06 06:15:20,2024-12-06 06:25:15,87600,87720,0.18515668941353958,0.00115497964577034,0.09315583452965495,False,False,False
731,2024-12-06 06:25:20,2024-12-06 06:35:15,87720,87840,0.040760087382406475,0.009882519731966083,0.02532130355718628,False,False,False
732,2024-12-06 06:35:20,2024-12-06 06:45:20,87840,87960,0.6099507048877424,0.04430284262758473,0.3271267737576636,True,False,True
733,2024-12-06 06:45:25,2024-12-06 06:55:20,87960,88080,0.4994254818451569,0.048223886955219945,0.2738246844001884,False,False,False
734,2024-12-06 06:55:25,2024-12-06 07:05:20,88080,88200,0.5021248967938826,0.04411051066756064,0.27311770373072164,False,False,False
735,2024-12-06 07:05:25,2024-12-06 07:15:20,88200,88320,0.6038598234121884,0.05487848131078574,0.32936915236148706,True,False,True
736,2024-12-06 07:15:25,2024-12-06 07:25:20,88320,88440,0.28024062451965437,0.002039183184700542,0.14113990385217745,False,False,False
737,2024-12-06 07:25:25,2024-12-06 07:35:20,88440,88560,0.258549810660095,0.0015210355283683604,0.1300354230942317,False,False,False
738,2024-12-06 07:35:25,2024-12-06 07:45:25,88560,88680,0.22992506926751985,0.0015788293491969848,0.11575194930835842,False,False,False
739,2024-12-06 07:45:30,2024-12-06 07:55:25,88680,88800,0.23773382889252584,0.0013847566803085265,0.11955929278641718,False,False,False
740,2024-12-06 07:55:30,2024-12-06 08:05:25,88800,88920,0.49198067651177313,0.004058734242906622,0.2480197053773399,False,False,False
741,2024-12-06 08:05:30,2024-12-06 08:15:30,88920,89040,0.26881973566216477,0.0041742079044232855,0.13649697178329404,False,False,False
742,2024-12-06 08:15:35,2024-12-06 08:25:30,89040,89160,0.02591862605079035,0.03129388245697637,0.02860625425388336,False,False,False
743,2024-12-06 08:25:35,2024-12-06 08:35:30,89160,89280,0.04558643117268201,0.031077742851781776,0.0383320870122319,False,False,False
744,2024-12-06 08:35:35,2024-12-06 08:45:30,89280,89400,0.0996439115038066,0.008380932887890236,0.05401242219584842,False,False,False
745,2024-12-06 08:45:35,2024-12-06 08:55:30,89400,89520,0.5288150519105059,0.032623321872793605,0.28071918689164976,False,False,False
746,2024-12-06 08:55:35,2024-12-06 09:05:40,89520,89640,0.624813949333216,0.03197134161087174,0.3283926454720439,True,False,True
747,2024-12-06 09:05:45,2024-12-06 09:15:40,89640,89760,0.1517580943929622,0.015500292526133318,0.08362919345954777,False,False,False
748,2024-12-06 09:15:45,2024-12-06 09:25:40,89760,89880,0.13714930439105333,0.009305752505063368,0.07322752844805835,False,False,False
749,2024-12-06 09:25:45,2024-12-06 09:35:40,89880,90000,0.5524222706943576,0.03622215369698446,0.294322212195671,True,False,True
750,2024-12-06 09:35:45,2024-12-06 09:45:55,90000,90120,0.6784634382664901,0.031191686962171727,0.3548275626143309,True,False,True
751,2024-12-06 09:46:00,2024-12-06 09:55:55,90120,90240,0.4177488813809193,0.021112976747945135,0.21943092906443223,False,False,False
752,2024-12-06 09:56:00,2024-12-06 10:05:55,90240,90360,0.1654941349170554,0.008977245803460432,0.08723569036025791,False,False,False
753,2024-12-06 10:06:00,2024-12-06 10:15:55,90360,90480,0.46126128619235873,0.007820717378910484,0.2345410017856346,False,False,False
754,2024-12-06 10:16:00,2024-12-06 10:25:55,90480,90600,0.6452081479505555,0.021809053812950265,0.3335086008817529,True,False,True
755,2024-12-06 10:26:00,2024-12-06 10:36:00,90600,90720,0.5431467883980562,0.026783849736969373,0.28496531906751277,True,False,True
756,2024-12-06 10:36:05,2024-12-06 10:46:00,90720,90840,0.34522169291025046,0.021704653547280295,0.18346317322876537,False,False,False
757,2024-12-06 10:46:05,2024-12-06 10:56:00,90840,90960,0.3126738107488563,0.04221600690979208,0.1774449088293242,False,False,False
758,2024-12-06 10:56:05,2024-12-06 11:06:00,90960,91080,0.07030576368677174,0.005385550729713583,0.037845657208242664,False,False,False
759,2024-12-06 11:06:05,2024-12-06 11:16:05,91080,91200,0.06300273052350333,0.025031618138634734,0.04401717433106903,False,False,False
760,2024-12-06 11:16:10,2024-12-06 11:26:05,91200,91320,0.06519075738819947,0.03022142148821489,0.047706089438207186,False,False,False
761,2024-12-06 11:26:10,2024-12-06 11:36:10,91320,91440,0.11595590105210642,0.015396644737257735,0.06567627289468207,False,False,False
762,2024-12-06 11:36:15,2024-12-06 11:46:15,91440,91560,0.6750068022821434,0.04487932854180004,0.3599430654119717,True,False,True
763,2024-12-06 11:46:20,2024-12-06 11:56:20,91560,91680,0.5554101209007847,0.06577072010145087,0.3105904205011178,True,False,True
764,2024-12-06 11:56:25,2024-12-06 12:06:20,91680,91800,0.61455014282685,0.03737761160896781,0.3259638772179089,True,False,True
765,2024-12-06 12:06:25,2024-12-06 12:16:20,91800,91920,0.5905670366688702,0.04300469128002475,0.31678586397444747,True,False,True
766,2024-12-06 12:16:25,2024-12-06 12:26:20,91920,92040,0.04613337648820952,0.011340994367364576,0.028737185427787047,False,False,False
767,2024-12-06 12:26:25,2024-12-06 12:36:25,92040,92160,0.2017981809645188,0.01362830071224106,0.10771324083837992,False,False,False
768,2024-12-06 12:36:30,2024-12-06 12:46:25,92160,92280,0.2717269061036372,0.034168260664930644,0.15294758338428394,False,False,False
769,2024-12-06 12:46:30,2024-12-06 12:56:25,92280,92400,0.2923347972266942,0.031197310444366248,0.16176605383553022,False,False,False
770,2024-12-06 12:56:30,2024-12-06 13:06:25,92400,92520,0.1558099547667091,0.01397510105318601,0.08489252790994756,False,False,False
771,2024-12-06 13:06:30,2024-12-06 13:16:30,92520,92640,0.07787583508435184,0.006582904831245229,0.04222936995779853,False,False,False
772,2024-12-06 13:16:35,2024-12-06 13:26:30,92640,92760,0.2222319105864702,0.09715860863209738,0.1596952596092838,False,True,False
773,2024-12-06 13:26:35,2024-12-06 13:36:30,92760,92880,0.6798013683349468,0.04023906329106933,0.360020215813008,True,False,True
774,2024-12-06 13:36:35,2024-12-06 13:46:40,92880,93000,0.6452072045595312,0.1488576279522164,0.3970324162558738,True,True,True
775,2024-12-06 13:46:45,2024-12-06 13:56:40,93000,93120,0.03850413960113503,0.011907749356993898,0.025205944479064463,False,False,False
776,2024-12-06 13:56:45,2024-12-06 14:06:40,93120,93240,0.039642460012552144,0.042006851619595116,0.04082465581607363,False,False,False
777,2024-12-06 14:06:45,2024-12-06 14:16:40,93240,93360,0.11264682070666945,0.08717861561294447,0.09991271815980696,False,False,False
778,2024-12-06 14:16:45,2024-12-06 14:26:40,93360,93480,0.07572283470617676,0.08209946653966609,0.07891115062292142,False,False,False
779,2024-12-06 14:26:45,2024-12-06 14:36:40,93480,93600,0.22233945409155625,0.0938009934298069,0.15807022376068158,False,True,False
780,2024-12-06 14:36:45,2024-12-06 14:46:40,93600,93720,0.09875395156815638,0.0034432092644299923,0.051098580416293185,False,False,False
781,2024-12-06 14:46:45,2024-12-06 14:56:45,93720,93840,0.19220978789306573,0.07926075268305686,0.1357352702880613,False,False,False
782,2024-12-06 14:56:50,2024-12-06 15:06:45,93840,93960,0.07345965005759476,0.07366525209338208,0.07356245107548842,False,False,False
783,2024-12-06 15:06:50,2024-12-06 15:16:45,93960,94080,0.033572677461318014,0.05588008751251766,0.044726382486917834,False,False,False
784,2024-12-06 15:16:50,2024-12-06 15:26:45,94080,94200,0.06806116735006024,0.0300441723227214,0.04905266983639082,False,False,False
785,2024-12-06 15:26:50,2024-12-06 15:36:45,94200,94320,0.08567350845836501,0.014410011853690377,0.050041760156027695,False,False,False
786,2024-12-06 15:36:50,2024-12-06 15:46:45,94320,94440,0.04046474628941542,0.05535694014676642,0.047910843218090915,False,False,False
787,2024-12-06 15:46:50,2024-12-06 15:58:50,94440,94560,0.04821736760545792,0.052348407659786184,0.05028288763262205,False,False,False
788,2024-12-06 15:58:55,2024-12-06 16:09:00,94560,94680,0.08663696235874806,0.09362671814129454,0.0901318402500213,False,True,False
789,2024-12-06 16:09:05,2024-12-06 16:19:00,94680,94800,0.04188892839526084,0.03443512524357233,0.038162026819416585,False,False,False
790,2024-12-06 16:19:05,2024-12-06 16:31:10,94800,94920,0.09424840500386882,0.015444340402652284,0.05484637270326055,False,False,False
791,2024-12-06 16:31:15,2024-12-06 16:41:10,94920,95040,0.07580645379907017,0.06342627956549553,0.06961636668228285,False,False,False
792,2024-12-06 16:41:15,2024-12-06 16:51:25,95040,95160,0.484291861394118,0.13066705714438226,0.30747945926925013,False,True,True
793,2024-12-06 16:51:30,2024-12-06 17:01:25,95160,95280,0.12456288574266028,0.08609730507363242,0.10533009540814635,False,False,False
794,2024-12-06 17:01:30,2024-12-06 17:11:30,95280,95400,0.49653994106562743,0.042498378330660655,0.26951915969814405,False,False,False
795,2024-12-06 17:11:35,2024-12-06 17:21:35,95400,95520,0.09786101740930786,0.032895649183522724,0.06537833329641529,False,False,False
796,2024-12-06 17:21:40,2024-12-06 17:31:35,95520,95640,0.07011185053682827,0.05032096633500912,0.06021640843591869,False,False,False
797,2024-12-06 17:31:40,2024-12-06 17:41:35,95640,95760,0.06484743831013774,0.06498376518064618,0.06491560174539196,False,False,False
798,2024-12-06 17:41:40,2024-12-06 17:51:35,95760,95880,0.11898020316863463,0.05982307700132401,0.08940164008497932,False,False,False
799,2024-12-06 17:51:40,2024-12-06 18:01:35,95880,96000,0.21301092345337308,0.004461535555964286,0.10873622950466869,False,False,False
800,2024-12-06 18:01:40,2024-12-06 18:11:40,96000,96120,0.09550794980804583,0.024720439189954497,0.06011419449900016,False,False,False
801,2024-12-06 18:11:45,2024-12-06 18:21:45,96120,96240,0.47584895600955335,0.09753065089718556,0.2866898034533695,False,True,True
802,2024-12-06 18:21:50,2024-12-06 18:31:45,96240,96360,0.09325275185977647,0.060394344080166085,0.07682354796997128,False,False,False
803,2024-12-06 18:31:50,2024-12-06 18:41:45,96360,96480,0.07440819074660761,0.06947408106855271,0.07194113590758017,False,False,False
804,2024-12-06 18:41:50,2024-12-06 18:51:45,96480,96600,0.09251565585154203,0.00593121350378309,0.04922343467766256,False,False,False
805,2024-12-06 18:51:50,2024-12-06 19:01:45,96600,96720,0.12327662150876871,0.006418135278591258,0.06484737839367999,False,False,False
806,2024-12-06 19:01:50,2024-12-06 19:11:50,96720,96840,0.09152524948059097,0.017207518251813568,0.05436638386620227,False,False,False
807,2024-12-06 19:11:55,2024-12-06 19:21:50,96840,96960,0.05693744274063813,0.056160291578494115,0.05654886715956613,False,False,False
808,2024-12-06 19:21:55,2024-12-06 19:31:50,96960,97080,0.0759322601393835,0.05257394560313831,0.0642531028712609,False,False,False
809,2024-12-06 19:31:55,2024-12-06 19:41:55,97080,97200,0.34145429941520705,0.033423807518129414,0.18743905346666823,False,False,False
810,2024-12-06 19:42:00,2024-12-06 19:51:55,97200,97320,0.2776672271561281,0.006579165312590247,0.14212319623435918,False,False,False
811,2024-12-06 19:52:00,2024-12-06 20:01:55,97320,97440,0.043953388096020084,0.01818612471624079,0.03106975640613044,False,False,False
812,2024-12-06 20:02:00,2024-12-06 20:11:55,97440,97560,0.1171756996605032,0.10002012683148459,0.1085979132459939,False,True,False
813,2024-12-06 20:12:00,2024-12-06 20:22:00,97560,97680,0.12358759017429555,0.06978236651530537,0.09668497834480046,False,False,False
814,2024-12-06 20:22:05,2024-12-06 20:32:05,97680,97800,0.5055196339154918,0.06617803315727709,0.28584883353638446,False,False,True
815,2024-12-06 20:32:10,2024-12-06 20:42:05,97800,97920,0.12801869171991204,0.005396916870906159,0.0667078042954091,False,False,False
816,2024-12-06 20:42:10,2024-12-06 20:52:10,97920,98040,0.05583698745214336,0.043533268119220585,0.04968512778568197,False,False,False
817,2024-12-06 20:52:15,2024-12-06 21:02:10,98040,98160,0.08059015548803053,0.035015976354661166,0.05780306592134585,False,False,False
818,2024-12-06 21:02:15,2024-12-06 21:12:15,98160,98280,0.1716526104200824,0.002084188884132832,0.08686839965210762,False,False,False
819,2024-12-06 21:12:20,2024-12-06 21:22:15,98280,98400,0.0839272255543072,0.019314435261001194,0.0516208304076542,False,False,False
820,2024-12-06 21:22:20,2024-12-06 21:32:20,98400,98520,0.11555870091502352,0.04130907697802806,0.07843388894652578,False,False,False
821,2024-12-06 21:32:25,2024-12-06 21:42:20,98520,98640,0.10777226628617088,0.04169818924155688,0.07473522776386388,False,False,False
822,2024-12-06 21:42:25,2024-12-06 21:52:20,98640,98760,0.20542001012012456,0.0015553257088087463,0.10348766791446666,False,False,False
823,2024-12-06 21:52:25,2024-12-06 22:02:20,98760,98880,0.10807588389083263,0.03866396722453179,0.07336992555768221,False,False,False
824,2024-12-06 22:02:25,2024-12-06 22:12:20,98880,99000,0.09118732550994622,0.06212234121408037,0.0766548333620133,False,False,False
825,2024-12-06 22:12:25,2024-12-06 22:22:20,99000,99120,0.027567903135563294,0.05034218534914478,0.038955044242354034,False,False,False
826,2024-12-06 22:22:25,2024-12-06 22:32:20,99120,99240,0.10760758105013686,0.0019863322564427867,0.054796956653289826,False,False,False
827,2024-12-06 22:32:25,2024-12-06 22:42:25,99240,99360,0.040981246843822754,0.04090499278211146,0.04094311981296711,False,False,False
828,2024-12-06 22:42:30,2024-12-06 22:52:25,99360,99480,0.04990553345458427,0.06525575990494684,0.05758064667976555,False,False,False
829,2024-12-06 22:52:30,2024-12-06 23:02:30,99480,99600,0.03687177838722205,0.04405356078479422,0.04046266958600814,False,False,False
830,2024-12-06 23:02:35,2024-12-06 23:12:30,99600,99720,0.14629983741992658,0.000659052054079064,0.07347944473700282,False,False,False
831,2024-12-06 23:12:35,2024-12-06 23:22:30,99720,99840,0.04988875997103577,0.06117807845572186,0.055533419213378815,False,False,False
832,2024-12-06 23:22:35,2024-12-06 23:32:30,99840,99960,0.028200192500259052,0.0416003367711972,0.03490026463572812,False,False,False
833,2024-12-06 23:32:35,2024-12-06 23:42:40,99960,100080,0.04205179896291311,0.05201298870357845,0.047032393833245784,False,False,False
834,2024-12-06 23:42:45,2024-12-06 23:52:40,100080,100200,0.11751767825610339,0.006250014224782173,0.06188384624044278,False,False,False
835,2024-12-06 23:52:45,2024-12-07 00:02:45,100200,100320,0.09375135064422789,0.02200407279416095,0.05787771171919442,False,False,False
836,2024-12-07 00:02:50,2024-12-07 00:12:55,100320,100440,0.14868449761731234,0.007684446325845067,0.0781844719715787,False,False,False
837,2024-12-07 00:13:00,2024-12-07 00:22:55,100440,100560,0.20571913361214203,0.0006549632330631508,0.1031870484226026,False,False,False
838,2024-12-07 00:23:00,2024-12-07 00:32:55,100560,100680,0.08248234306445303,0.035842068383434726,0.05916220572394387,False,False,False
839,2024-12-07 00:33:00,2024-12-07 00:42:55,100680,100800,0.10908708450924258,0.08731899480128974,0.09820303965526617,False,False,False
840,2024-12-07 00:43:00,2024-12-07 00:53:05,100800,100920,0.20953703901823745,0.09711303320518426,0.15332503611171086,False,True,False
841,2024-12-07 00:53:10,2024-12-07 01:03:05,100920,101040,0.25098910145781217,0.0002492358523234434,0.1256191686550678,False,False,False
842,2024-12-07 01:03:10,2024-12-07 01:13:05,101040,101160,0.081083110750807,0.04144577554323173,0.061264443147019364,False,False,False
843,2024-12-07 01:13:10,2024-12-07 01:23:05,101160,101280,0.09127471429016086,0.07684116978669843,0.08405794203842964,False,False,False
844,2024-12-07 01:23:10,2024-12-07 01:33:05,101280,101400,0.11280306421156709,0.08597172043824641,0.09938739232490676,False,False,False
845,2024-12-07 01:33:10,2024-12-07 01:43:10,101400,101520,0.08537359362445353,0.026283700722746044,0.05582864717359978,False,False,False
846,2024-12-07 01:43:15,2024-12-07 01:53:15,101520,101640,0.09114950021934932,0.019477818343981528,0.05531365928166543,False,False,False
847,2024-12-07 01:53:20,2024-12-07 02:03:15,101640,101760,0.11975504986871227,0.08601173058559,0.10288339022715114,False,False,False
848,2024-12-07 02:03:20,2024-12-07 02:13:15,101760,101880,0.11870803195553949,0.08531651963107564,0.10201227579330757,False,False,False
849,2024-12-07 02:13:20,2024-12-07 02:23:15,101880,102000,0.09073589620634386,0.04356919576815483,0.06715254598724935,False,False,False
850,2024-12-07 02:23:20,2024-12-07 02:33:15,102000,102120,0.10844184957715768,0.014413341875305321,0.0614275957262315,False,False,False
851,2024-12-07 02:33:20,2024-12-07 02:43:15,102120,102240,0.14941635957362848,0.10399997798277844,0.12670816877820346,False,True,False
852,2024-12-07 02:43:20,2024-12-07 02:53:15,102240,102360,0.11190680611473328,0.08776716055674498,0.09983698333573912,False,False,False
853,2024-12-07 02:53:20,2024-12-07 03:03:15,102360,102480,0.11784077935498528,0.06862078069837767,0.09323078002668148,False,False,False
854,2024-12-07 03:03:20,2024-12-07 03:13:15,102480,102600,0.24768941926092494,0.0002304270504615153,0.12395992315569324,False,False,False
855,2024-12-07 03:13:20,2024-12-07 03:23:15,102600,102720,0.1081149364333564,0.06600212265215814,0.08705852954275728,False,False,False
856,2024-12-07 03:23:20,2024-12-07 03:33:15,102720,102840,0.13093859521859133,0.09232069558159438,0.11162964540009285,False,True,False
857,2024-12-07 03:33:20,2024-12-07 03:43:15,102840,102960,0.18091121218797304,0.11637117318972796,0.1486411926888505,False,True,False
858,2024-12-07 03:43:20,2024-12-07 03:53:15,102960,103080,0.4606989595937435,0.005045897186094337,0.23287242838991892,False,False,False
859,2024-12-07 03:53:20,2024-12-07 04:03:15,103080,103200,0.11123474819012527,0.06202669490036279,0.08663072154524404,False,False,False
860,2024-12-07 04:03:20,2024-12-07 04:13:15,103200,103320,0.1280024216680405,0.10074538696981018,0.11437390431892533,False,True,False
861,2024-12-07 04:13:20,2024-12-07 04:23:15,103320,103440,0.12984649870554682,0.08985291536864513,0.10984970703709598,False,True,False
862,2024-12-07 04:23:20,2024-12-07 04:33:20,103440,103560,0.08501436107514082,0.029657704121298825,0.05733603259821982,False,False,False
863,2024-12-07 04:33:25,2024-12-07 04:43:20,103560,103680,0.12123020303309122,0.012519835876822141,0.06687501945495668,False,False,False
864,2024-12-07 04:43:25,2024-12-07 04:53:25,103680,103800,0.6975927672262998,0.12379679711928242,0.4106947821727911,True,True,True
865,2024-12-07 04:53:30,2024-12-07 05:03:25,103800,103920,0.13871350466589513,0.0753460053251338,0.10702975499551447,False,False,False
866,2024-12-07 05:03:30,2024-12-07 05:13:25,103920,104040,0.15740493973138042,0.005070539068889555,0.08123773940013498,False,False,False
867,2024-12-07 05:13:30,2024-12-07 05:23:25,104040,104160,0.22393332288593742,0.0007337345964226113,0.11233352874118002,False,False,False
868,2024-12-07 05:23:30,2024-12-07 05:33:25,104160,104280,0.08888407170572708,0.04692381769258918,0.06790394469915813,False,False,False
869,2024-12-07 05:33:30,2024-12-07 05:43:25,104280,104400,0.0886683390140868,0.04083583697742062,0.06475208799575372,False,False,False
870,2024-12-07 05:43:30,2024-12-07 05:53:25,104400,104520,0.12978756240963907,0.04062239409385011,0.08520497825174458,False,False,False
871,2024-12-07 05:53:30,2024-12-07 06:03:25,104520,104640,0.27571388150805426,0.000523678464704191,0.13811877998637923,False,False,False
872,2024-12-07 06:03:30,2024-12-07 06:13:25,104640,104760,0.09152308382384018,0.029365435482630035,0.060444259653235105,False,False,False
873,2024-12-07 06:13:30,2024-12-07 06:23:25,104760,104880,0.11260226318076269,0.03654437174353596,0.07457331746214932,False,False,False
874,2024-12-07 06:23:30,2024-12-07 06:33:25,104880,105000,0.07594803719112803,0.03730141605820792,0.05662472662466797,False,False,False
875,2024-12-07 06:33:30,2024-12-07 06:43:25,105000,105120,0.39414289271184794,0.02402270057858386,0.2090827966452159,False,False,False
876,2024-12-07 06:43:30,2024-12-07 06:53:25,105120,105240,0.22280207606810298,0.0008571599317440564,0.11182961799992353,False,False,False
877,2024-12-07 06:53:30,2024-12-07 07:03:30,105240,105360,0.05042795895935005,0.027953054554662345,0.0391905067570062,False,False,False
878,2024-12-07 07:03:35,2024-12-07 07:13:35,105360,105480,0.0794657009258091,0.043806496184860114,0.061636098555334605,False,False,False
879,2024-12-07 07:13:40,2024-12-07 07:23:35,105480,105600,0.5154708997057617,0.046600066976913206,0.28103548334133743,False,False,False
880,2024-12-07 07:23:45,2024-12-07 07:33:40,105600,105720,0.3247298899354908,0.007446936656845216,0.166088413296168,False,False,False
881,2024-12-07 07:33:45,2024-12-07 07:43:45,105720,105840,0.11625646814907642,0.009327295098078387,0.0627918816235774,False,False,False
